"plotnumber","sourceyr","ecoregion","ecoregion_title","ecodistr","ecodistr_title","ecosite","ecosite_title","ecosite_soil_component","mean_tree_age_year","dominanttree","dominantshrub","dominantherb","dominantcryptogam","laivascular","laitotal","position","slope_position_title","aspect","aspect_cardinal","slope","slope_class_degrees_title","drainage","drainage_title","seepage","elevation_m","mr","soil_moisture_class_title","pm","parent_material_title","order_soil","soil_order_title","grgroup","soil_great_group_title","subgrp","soil_subgroup_title","cf_percent_120","particlesizeclassname_dom_0_30","depth_to_bedrock_cm","depth_to_water_table_cm","depth_to_root_restricting_cm","depth_of_organic_matter_cm","total_live_cover_percent","unknown_taxa_total_cover_percent","number_of_taxa_after_transform","calcareous_0_30"
1769,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP6","Trembling aspen/beaked hazel/sarsaparilla","Fresh loamy sand","49.2500000000000000","POPUTRE","VACCMYR","LINNBOR","PLEUSCH","85.9400000000000000","88.7400000000000000",4,"Lower Slope",336,"N",2,"0.5 – 2.0 degrees",2,"Rapid",0,273,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ELU","Eluviated",16,"Sandy",,,,11,"72.8000000000000000","0.0000000000000000",29,"non-calcareous"
1770,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP3","Jack pine/feathermoss","Moderately fresh loamy sand","70.5000000000000000","PINUBAN","LEDUGRO","LINNBOR","PLEUSCH","42.6600000000000000","77.7600000000000000",3,"Mid Slope",56,"E",2,"0.5 – 2.0 degrees",2,"Rapid",0,281,"2.0000000000000000","Moderately Dry","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ELU","Eluviated",20,"Sandy",,,,4,"85.8200000000000000","0.0000000000000000",29,"non-calcareous"
1771,"2001","BP","Boreal Plain","F2","Namew Lake Upland","BP9","White spruce - trembling aspen/feathermoss","Fresh sand","88.0000000000000000","PICEGLA","ROSAACI","CORNCAN","PLEUSCH","99.5650000000000000","113.0150000000000000",2,"Upper Slope",178,"S",3,"2.0 – 5.0 degrees",3,"Well",0,357,"3.0000000000000000","Moderately Fresh","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","8","Eutric				","ELU","Eluviated",42,"Sandy",,,,9,"126.5800000000000000","0.7500000000000000",63,"non-calcareous"
1772,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP6","Trembling aspen/beaked hazel/sarsaparilla","Fresh loamy sand","46.2500000000000000","POPUTRE","CORNSTO","CORNCAN","PLEUSCH","82.9150000000000000","83.2250000000000000",4,"Lower Slope",337,"N",2,"0.5 – 2.0 degrees",3,"Well",0,272,"4.0000000000000000","Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ELU","Eluviated",0,"Loamy",,,,9,"86.3300000000000000","0.2600000000000000",32,"non-calcareous"
1773,"2001","BP","Boreal Plain","F2","Namew Lake Upland","BP13","White spruce - balsam fir/feathermoss","Fresh sandy clay loam","173.5000000000000000","ABIEBAL",,"MITENUD","HYLOSPL","90.6100000000000000","96.9100000000000000",2,"Upper Slope",132,"E",2,"0.5 – 2.0 degrees",3,"Well",1,357,"4.0000000000000000","Fresh","3.0000000000000000","Morainal","6.0000000000000000","Regosolic","10","Regosol	","ORT","Orthic",2,"Loamy",,,,14,"109.1500000000000000","0.0000000000000000",30,"non-calcareous"
1774,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP18","Black spruce - tamarack treed swamp","Wet humic organic","87.3750000000000000","PICEMAR","LEDUGRO","CARESPP","HYLOSPL","67.7500000000000000","136.7500000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",7,"Very poor",0,266,"9.0000000000000000","Moderately Wet","7.0000000000000000","Organic","1.0000000000000000","Organic","2","Mesisol","TER","Terric",7,"Organic Fibric",,,,73,"128.0000000000000000","5.2500000000000000",29,"non-calcareous"
1775,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP11","White birch - white spruce - balsam fir","Fresh sandy clay loam","78.0000000000000000","BETUPAP","DIERLON","ARALNUD","HYLOSPL","115.4100000000000000","115.7100000000000000",2,"Upper Slope",304,"W",3,"2.0 – 5.0 degrees",3,"Well",0,277,"4.0000000000000000","Fresh","1.0000000000000000","Fluvial","4.0000000000000000","Luvisolic","7","Gray						","BRU","Brunisolic",0,"Loamy",,,,6,"133.5200000000000000","0.5000000000000000",27,"non-calcareous"
1776,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP14","Black spruce/Labrador tea/feathermoss","Very moist sandy clay loam","55.6666679400000000","PICEMAR","RIBELAC","ARALNUD","PLEUSCH","102.0300000000000000","150.8800000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",3,"Well",0,271,"4.0000000000000000","Fresh","3.0000000000000000","Morainal","4.0000000000000000","Luvisolic","7","Gray						","ORT","Orthic",54,"Loamy",,,,7,"156.0300000000000000","0.5000000000000000",31,"non-calcareous"
1777,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP14","Black spruce/Labrador tea/feathermoss","Very moist sandy clay loam","47.5000000000000000","POPUTRE","ROSAACI","PETAPAL","PLEUSCH","80.4850000000000000","115.5850000000000000",2,"Upper Slope",332,"N",2,"0.5 – 2.0 degrees",3,"Well",0,268,"4.0000000000000000","Fresh","3.0000000000000000","Morainal","4.0000000000000000","Luvisolic","7","Gray						","ORT","Orthic",56,"Loamy",,,,5,"122.7900000000000000","0.5000000000000000",31,"non-calcareous"
1778,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP18","Black spruce - tamarack treed swamp","Wet humic organic","55.0000000000000000","PICEMAR","VIBUEDU","MITENUD","HYLOSPL","69.2300000000000000","108.1300000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",7,"Very poor",0,267,"9.0000000000000000","Moderately Wet","7.0000000000000000","Organic","1.0000000000000000","Organic","3","Humisol","TER","Terric",23,"Organic Fibric",,,,53,"110.5500000000000000","0.7500000000000000",26,"non-calcareous"
1779,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP14","Black spruce/Labrador tea/feathermoss","Very moist sandy clay loam","47.0000000000000000","PICEMAR","ROSAACI","TRIEBOR","PLEUSCH","56.1850000000000000","109.0850000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",5,"Imperfect",0,275,"6.0000000000000000","Moderately Moist","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","GEL","Gleyed Eluviated",0,"Sandy",,,,4,"111.9900000000000000","0.2500000000000000",24,"non-calcareous"
1780,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP14","Black spruce/Labrador tea/feathermoss","Very moist sandy clay loam","58.0000000000000000","PICEMAR","DIERLON","GALIBOR","PLEUSCH","32.6200000000000000","77.1300000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",4,"Moderately well",0,271,"5.0000000000000000","Very Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ELU","Eluviated",7,"Sandy",,,,5,"78.5000000000000000","2.0000000000000000",27,"non-calcareous"
1781,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP19","Black spruce treed bog","Moderately wet fibric organic","49.0000000000000000","PICEMAR","SALISPP","GRAMSPP","PLEUSCH","56.8200000000000000","99.7200000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",7,"Very poor",0,264,"9.0000000000000000","Moderately Wet","7.0000000000000000","Organic","1.0000000000000000","Organic","2","Mesisol","TER","Terric",0,"Organic Fibric",,81,,58,"80.2700000000000000","14.5000000000000000",29,"non-calcareous"
1782,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP5","Trembling aspen/prickly rose/grass","Fresh sand","47.2500000000000000","POPUTRE","ROSAACI","GRAMSP1","PLEUSCH","52.8050000000000000","55.9050000000000000",4,"Lower Slope",332,"N",2,"0.5 – 2.0 degrees",3,"Well",0,276,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ELU","Eluviated",0,"Sandy",,,,8,"61.5700000000000000","1.5000000000000000",28,"non-calcareous"
1783,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP4","Jack pine - trembling aspen/feathermoss","Moderately fresh sand","45.8333320600000000","PINUBAN","ROSAACI","LINNBOR","PLEUSCH","101.9750000000000000","127.2250000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",2,"Rapid",0,275,"3.0000000000000000","Moderately Fresh","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ELU","Eluviated",0,"Sandy",,,,4,"143.2600000000000000","0.2500000000000000",33,"non-calcareous"
1784,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP18","Black spruce - tamarack treed swamp","Wet humic organic","77.3333358800000000","PICEMAR","ALNURUG","CARESPP","PLEUSCH","68.3200000000000000","119.9700000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",7,"Very poor",0,257,"10.0000000000000000","Wet","7.0000000000000000","Organic","1.0000000000000000","Organic","1","Fibrisol","CUM","Cumulic",0,"Organic Fibric",,83,,19,"128.2700000000000000","6.7500000000000000",36,"weakly calcareous"
1785,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP11","White birch - white spruce - balsam fir","Fresh sandy clay loam","46.0000000000000000","BETUPAP","PRUNPEN","LATHOCH","PLEUSCH","119.0550000000000000","120.7550000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",2,"Rapid",0,274,"2.0000000000000000","Moderately Dry","1.0000000000000000","Fluvial","5.0000000000000000","Brunisolic","8","Eutric				","ELU","Eluviated",0,"Sandy",,,,5,"90.6800000000000000","0.7500000000000000",26,"non-calcareous"
1786,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP26","Graminoid fen","Wet humic organic",,,"LONIDIO","CAREATH",,"100.0100000000000000","100.0100000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",7,"Very poor",0,258,"8.0000000000000000","Very Moist","1.0000000000000000","Fluvial","2.0000000000000000","Gleysolic","5","Gleysol","REG","Rego",0,"Loamy",,69,,11,"108.0100000000000000","1.2500000000000000",25,"weakly calcareous"
1787,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP17","Manitoba maple - balsam poplar/ostrich fern","Moist silty clay loam","65.3333358800000000","POPUBAL","PRUNPEN","MATTSTR","PLEUSCH","193.2000000000000000","193.3000000000000000",2,"Upper Slope",173,"S",2,"0.5 – 2.0 degrees",3,"Well",0,261,"4.0000000000000000","Fresh","1.0000000000000000","Fluvial","6.0000000000000000","Regosolic","10","Regosol	","CUM","Cumulic",0,"Loamy",,,,7,"168.7500000000000000","0.0000000000000000",16,"moderately calcareous"
1788,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP14","Black spruce/Labrador tea/feathermoss","Very moist sandy clay loam","71.2500000000000000","PICEGLA","ACERSPI","MITENUD","HYLOSPL","122.0000000000000000","126.1000000000000000",4,"Lower Slope",294,"W",2,"0.5 – 2.0 degrees",3,"Well",0,257,"4.0000000000000000","Fresh","1.0000000000000000","Fluvial","6.0000000000000000","Regosolic","10","Regosol	","CUM","Cumulic",0,"Loamy",,,,6,"117.7500000000000000","0.0000000000000000",35,"moderately calcareous"
1789,"2001","BP","Boreal Plain","G18","Tobin Lake Lowland","BP8","Trembling aspen - white birch/mountain maple","Fresh sandy clay loam","72.5000000000000000","BETUPAP","RIBETRI","MITENUD","HYPNREV","74.2200000000000000","74.8200000000000000",2,"Upper Slope",346,"N",2,"0.5 – 2.0 degrees",3,"Well",0,255,"4.0000000000000000","Fresh","1.0000000000000000","Fluvial","6.0000000000000000","Regosolic","10","Regosol	","CUM","Cumulic",0,"Loamy",,,,7,"77.1600000000000000","0.0000000000000000",38,"strongly calcareous"
1790,"2001","BP","Boreal Plain","F3","Saskatchewan Delta","BP8","Trembling aspen - white birch/mountain maple","Fresh sandy clay loam","58.5000000000000000","POPUTRE","RIBETRI","ARALNUD","EURHPUL","119.2000000000000000","119.3000000000000000",1,"Crest",274,"W",2,"0.5 – 2.0 degrees",4,"Moderately well",0,262,"5.0000000000000000","Very Fresh","1.0000000000000000","Fluvial","6.0000000000000000","Regosolic","10","Regosol	","CUM","Cumulic",0,"LFH",,,,14,"123.7500000000000000","0.2500000000000000",22,"strongly calcareous"
1791,"2001","BP","Boreal Plain","F3","Saskatchewan Delta","BP17","Manitoba maple - balsam poplar/ostrich fern","Moist silty clay loam","60.7500000000000000","POPUBAL","SALISPP","MATTSTR","TETRPEL","108.8300000000000000","108.9300000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",3,"Well",0,254,"4.0000000000000000","Fresh","1.0000000000000000","Fluvial","6.0000000000000000","Regosolic","10","Regosol	","CUM","Cumulic",0,"Loamy",,,,9,"111.7700000000000000","1.5050000000000000",22,"weakly calcareous"
1792,"2001","BP","Boreal Plain","F3","Saskatchewan Delta","BP8","Trembling aspen - white birch/mountain maple","Fresh sandy clay loam","51.3333320600000000","POPUBAL","ACERSPI","EQUIARV","PELTSPP","138.7900000000000000","138.9900000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",3,"Well",0,259,"4.0000000000000000","Fresh","1.0000000000000000","Fluvial","6.0000000000000000","Regosolic","10","Regosol	","CUM","Cumulic",0,"LFH",,,,11,"142.8000000000000000","0.0000000000000000",25,"strongly calcareous"
1793,"2001","BP","Boreal Plain","F3","Saskatchewan Delta","BP17","Manitoba maple - balsam poplar/ostrich fern","Moist silty clay loam","28.0000000000000000","ACERNEG","ROSAACI","MATTSTR","TETRPEL","60.3200000000000000","60.4200000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",4,"Moderately well",0,259,"5.0000000000000000","Very Fresh","1.0000000000000000","Fluvial","6.0000000000000000","Regosolic","10","Regosol	","CUM","Cumulic",0,"LFH",,,,11,"57.0100000000000000","0.5000000000000000",26,"moderately calcareous"
1794,"2001","BP","Boreal Plain","F3","Saskatchewan Delta","BP17","Manitoba maple - balsam poplar/ostrich fern","Moist silty clay loam","51.2500000000000000","POPUBAL","RIBETRI","PETAPAL",,"53.1300000000000000","53.1300000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",5,"Imperfect",0,247,"7.0000000000000000","Moist","1.0000000000000000","Fluvial","6.0000000000000000","Regosolic","10","Regosol	","GCU","Gleyed Cumulic",0,"Loamy",,,,9,"49.4000000000000000","2.5000000000000000",18,"strongly calcareous"
1795,"2001","BP","Boreal Plain","F3","Saskatchewan Delta","BP17","Manitoba maple - balsam poplar/ostrich fern","Moist silty clay loam",,"ACERNEG","ROSAACI","EQUIARV","HYLOSPL","52.8850000000000000","72.9850000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",5,"Imperfect",0,252,"8.0000000000000000","Very Moist","1.0000000000000000","Fluvial","2.0000000000000000","Gleysolic","5","Gleysol","REG","Rego",0,"Loamy",,,,3,"58.4200000000000000","0.5000000000000000",22,"moderately calcareous"
1796,"2001","BP","Boreal Plain","F3","Saskatchewan Delta","BP17","Manitoba maple - balsam poplar/ostrich fern","Moist silty clay loam","61.5000000000000000","POPUBAL","RUBUIDA","EQUIARV",,"153.8300000000000000","153.8300000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",4,"Moderately well",0,234,"5.0000000000000000","Very Fresh","1.0000000000000000","Fluvial","6.0000000000000000","Regosolic","10","Regosol	","CUM","Cumulic",0,"Loamy",,,,7,"138.0800000000000000","0.2500000000000000",23,"moderately calcareous"
1797,"2001","BP","Boreal Plain","F3","Saskatchewan Delta","BP17","Manitoba maple - balsam poplar/ostrich fern","Moist silty clay loam","51.0000000000000000","POPUBAL","RUBUIDA","MATTSTR",,"213.6100000000000000","213.6100000000000000",3,"Mid Slope",74,"E",2,"0.5 – 2.0 degrees",4,"Moderately well",0,215,"6.0000000000000000","Moderately Moist","1.0000000000000000","Fluvial","6.0000000000000000","Regosolic","10","Regosol	","CUM","Cumulic",0,"Loamy",,,,16,"137.7600000000000000","0.0000000000000000",18,"strongly calcareous"
1798,"2003","BS","Boreal Shield","D10","Flin Flon Plain","BS9","Black spruce - jack pine/feathermoss","Moderately fresh sandy loam","83.5000000000000000","PICEMAR","VACCVIT","MAIACAN","PLEUSCH","97.9000000000000000","189.3000000000000000",3,"Mid Slope",74,"E",4,"5.0 – 9.0 degrees",5,"Imperfect",0,342,"7.0000000000000000","Moist","3.0000000000000000","Morainal","4.0000000000000000","Luvisolic","7","Gray						","GDA","Gleyed Dark",,"Loamy",75,,75,11,"202.5000000000000000","0.0000000000000000",24,"non-calcareous"
1799,"2003","BS","Boreal Shield","D10","Flin Flon Plain","BS11","White spruce - balsam fir/feathermoss","Fresh sandy loam","100.8333359000000000","PICEGLA","RUBUIDA","LINNBOR","PLEUSCH","118.2600000000000000","184.6600000000000000",3,"Mid Slope",126,"E",3,"2.0 – 5.0 degrees",2,"Rapid",0,314,"3.0000000000000000","Moderately Fresh","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","ELU","Eluviated",,"Loamy",49,,49,14,"195.9600000000000000","0.5000000000000000",41,"non-calcareous"
1800,"2003","BS","Boreal Shield","D10","Flin Flon Plain","BS9","Black spruce - jack pine/feathermoss","Moderately fresh sandy loam","82.5000000000000000","PICEMAR",,,"PLEUSCH","122.6000000000000000","214.6000000000000000",3,"Mid Slope",38,"N",4,"5.0 – 9.0 degrees",5,"Imperfect",0,310,"5.0000000000000000","Very Fresh","4.0000000000000000","Lacustrine","6.0000000000000000","Regosolic","10","Regosol	","ORT","Orthic",,"Fine-Clayey",96,,96,999,"224.0000000000000000","0.0000000000000000",22,"non-calcareous"
1801,"2003","BS","Boreal Shield","D10","Flin Flon Plain","BS15","Trembling aspen - white birch/green alder","Moderately fresh loamy sand","77.5000000000000000","POPUTRE","ROSAACI","TRIEBOR","HYLOSPL","102.1900000000000000","108.1900000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",4,"Moderately well",0,318,"4.0000000000000000","Fresh","4.0000000000000000","Lacustrine","5.0000000000000000","Brunisolic","9","Dystric			","GEL","Gleyed Eluviated",,"Fine-Clayey",,,,9,"123.0000000000000000","0.7500000000000000",48,"weakly calcareous"
1802,"2001","BP","Boreal Plain","F3","Saskatchewan Delta","BP28","Seaside arrow-grass marsh","Very moist humic organic",,,,"CIRSARV",,"90.6000000000000000","90.6000000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",5,"Imperfect",0,235,"8.0000000000000000","Very Moist","1.0000000000000000","Fluvial","2.0000000000000000","Gleysolic","5","Gleysol","REG","Rego",0,"Loamy",,,,6,"91.0000000000000000","0.5000000000000000",7,"non-calcareous"
1803,"2003","BS","Boreal Shield","D10","Flin Flon Plain","BS9","Black spruce - jack pine/feathermoss","Moderately fresh sandy loam","84.5000000000000000","PINUBAN",,"GOODREP","PLEUSCH","80.1100000000000000","186.6100000000000000",7,"Level",999,"L",1,"0 – 0.5 degrees",4,"Moderately well",0,325,"4.0000000000000000","Fresh","4.0000000000000000","Lacustrine","6.0000000000000000","Regosolic","10","Regosol	","ORT","Orthic",,"Fine-Clayey",,,90,10,"184.5100000000000000","0.0000000000000000",17,"strongly calcareous"
1804,"2003","BS","Boreal Shield","D10","Flin Flon Plain","BS13","White birch - black spruce - trembling aspen","Moderately fresh sand","69.5000000000000000","BETUPAP","RIBEGLA","ARALNUD","PLEUSCH","114.7100000000000000","165.1600000000000000",2,"Upper Slope",110,"E",2,"0.5 – 2.0 degrees",3,"Well",0,326,"3.0000000000000000","Moderately Fresh","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","GEL","Gleyed Eluviated",,"Loamy",37,,37,14,"167.0100000000000000","0.0000000000000000",42,"non-calcareous"
1805,"2003","BS","Boreal Shield","D10","Flin Flon Plain","BS11","White spruce - balsam fir/feathermoss","Fresh sandy loam","96.5000000000000000","PICEGLA","VACCVIT","PYROVIR","PLEUSCH","85.8000000000000000","179.3000000000000000",2,"Upper Slope",358,"N",1,"0 – 0.5 degrees",2,"Rapid",0,307,"2.0000000000000000","Moderately Dry","9.0000000000000000","Rock","8.0000000000000000","Nonsoil","19","Nonsoil","NS",,,"Bedrock",7,,7,999,"183.0000000000000000","0.2500000000000000",31,"non-calcareous"
1806,"2003","BS","Boreal Shield","D10","Flin Flon Plain","BS4","Jack pine - black spruce/feathermoss","Moderately dry sand","86.1999969500000000","PINUBAN",,"LYCOANN","PLEUSCH","89.0000000000000000","139.4000000000000000",2,"Upper Slope",326,"N",2,"0.5 – 2.0 degrees",2,"Rapid",0,324,"2.0000000000000000","Moderately Dry","3.0000000000000000","Morainal","5.0000000000000000","Brunisolic","9","Dystric			","ORT","Orthic",,"Loamy",16,,16,999,"142.5000000000000000","0.0000000000000000",24,"non-calcareous"
